Symbol,Price,Data_Source,History_Bars_1Y,Last_Price_Date,Price_Age_Days,Avg_Volume_10D,Sector,Industry,Market_Cap_Cr,200_DMA,50_DMA,RSI,Sales_Growth_TTM%,Sales_Growth_5Y%,ROE%,Avg_ROE_5Y%,Profit_Margin%,Debt_Equity,PEG_Ratio,PE_Ratio,Down_From_52W_High%,Smart_Money%,Free_Cashflow,CFO_PAT_Ratio,EPS_Growth%,F_Score,F_Score_Method,RS_Rating,Earnings_Accel,Earnings_Inflection_Score,Graham_Number,Value_Gap%,Technical_Signal,MACD_Bullish,Analyst_Rating,Target_Mean_Price,Analyst_Upside%,Analyst_Count,Promoter_Holding%,Inst_Holding%,ATR,Stop_Loss_ATR,Max_Qty_1L,Estimate_Score_Adj,Momentum_Signal,High_52W,Low_52W,ROCE%,Median_PAT_Growth_5Y%,Pledge_Pct,Ret_1M,Ret_3M,Ret_6M,Vol_Breakout,Dist_From_52W_High,Fetch_Core_Present,Fetch_Core_Required,Fetch_History_Required,Fetch_Valid,_dq_blocked,Data_Quality,Fetch_Soft_Flags,Short_History_Exempt,DQ_Adjustment,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,cfo_pat_ratio,market_cap_cr,ml_rank_score,Backtest_CAGR,Backtest_Win_Rate,Backtest_Max_DD,Backtest_Sharpe,Sector_Leader,Score,factor_penalties,Data_Confidence,Conviction_Score,Conviction_Boost,Institutional_Interest,Super_Investors,Rating,ML_Predicted_Return,SHAP_Breakdown,Buy_Below,Stop_Loss,Target_1
NAUKRI.NS,965.5999755859375,yfinance,248,,,1619960,Communication Services,Internet Content & Information,62626.23,1316.2258978271484,1133.9255200195312,40.45,13.4,,2.76,2.33,42.57,0.54,,46.63,37.7,8473.2,0,0.0,12.3,5,9pt_piotroski,3.38,False,0,624.13,-35.36,Neutral,True,Buy,1435.2382,48.64,21,4741.5,3731.7,31.87,901.86,31,0,STABLE,1550.0,930.5,4.8,67.27,0,-0.1016,-0.2808,-0.2955,0.26,0.3668,7,2,120,True,False,74.4,,,,0.0,0.0,2.33,46.63,0.54,0.0,62626.23,0.021094,12.78,100.0,-29.35,0.65,True,24.31956,"[{'name': 'ROE Decay Spline (2.3)', 'value': -45}, {'name': 'Overvaluation Spline (-35.4)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'Lopsided Profile Spline (24.8)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-4.099033772945404,"{""market_cap_cr"": 0.018203984946012497, ""avg_roe_5y"": -0.017963111400604248, ""pe_ratio"": -0.004811861552298069, ""score"": -0.0035970062017440796, ""sales_cagr_5y"": -0.0035558121744543314, ""cfo_pat_ratio"": 0.0011711486149579287, ""debt_equity"": -0.00014219756121747196}",984.9,901.9,1207.0
SUBROS.NS,642.0499877929688,yfinance,247,,,56678,Consumer Cyclical,Auto Parts,4193.68,889.2050476074219,770.4969970703125,24.23,15.4,14.64,13.76,7.87,4.5,6.95,,25.82,47.1,8624.9,0,0.0,5.5,7,9pt_piotroski,4.25,False,0,304.82,-52.52,Bearish,False,Strong Buy,999.6667,55.7,3,7460.9,1164.0,26.07,589.92,38,0,STABLE,1213.7,518.0,18.28,54.21,0,-0.2021,-0.2611,-0.3719,0.77,0.4624,7,2,120,True,False,74.4,,,,0.0,14.64,7.87,25.82,6.95,0.0,4193.68,0.020866000000000016,0.0,0.0,0.0,0.0,False,40.0573,"[{'name': 'ROE Decay Spline (7.9)', 'value': -42.2}, {'name': 'Margin Decay Spline (4.5)', 'value': -42.2}, {'name': 'Overvaluation Spline (-52.5)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (31.3)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,10.0,0.0,0,,Avoid,-6.217975914478302,"{""market_cap_cr"": -0.030607618391513824, ""pe_ratio"": -0.005693197250366211, ""sales_cagr_5y"": 0.005218624137341976, ""score"": -0.0020309300161898136, ""cfo_pat_ratio"": 0.0011327319080010056, ""debt_equity"": 0.0008952372008934617, ""avg_roe_5y"": -0.0007991411839611828}",654.9,589.9,802.6
SUZLON.NS,39.849998474121094,yfinance,248,,,73237993,Industrials,Specialty Industrial Machinery,54694.74,55.291099834442136,45.05359985351563,45.08,42.4,,33.93,33.93,21.56,5.05,,16.9,46.37,3777.9,0,0.0,14.3,3,9pt_piotroski,3.89,False,0,18.36,-53.93,Neutral,True,None,62.90909,57.86,11,1870.2,1907.7,1.58,36.7,634,0,STABLE,74.3,38.19,22.03,213.72,0,-0.1037,-0.2553,-0.3402,0.58,0.4425,7,2,120,True,False,74.4,,,,0.0,0.0,33.93,16.9,5.05,0.0,54694.74,0.020752999999999994,36.33,25.0,-42.82,0.98,False,55.79848,"[{'name': 'Quality Floor Spline (F:3)', 'value': -40}, {'name': 'Overvaluation Spline (-53.9)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (38.6)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,30.0,0.0,0,,Hold,-2.2925911471247673,"{""avg_roe_5y"": 0.015158211812376976, ""debt_equity"": -0.00868223886936903, ""market_cap_cr"": 0.005350017920136452, ""sales_cagr_5y"": -0.0027676615864038467, ""pe_ratio"": -0.0019420747412368655, ""cfo_pat_ratio"": 0.0010731267975643277, ""score"": -0.0008198274299502373}",40.6,36.7,49.8
SKIPPER.NS,332.75,yfinance,248,,,489751,Industrials,Engineering & Construction,3755.16,463.56019317626954,367.0140014648438,41.14,20.7,38.13,12.52,6.87,3.54,0.63,,20.51,43.41,7589.6,0,0.0,38.2,6,9pt_piotroski,4.33,False,0,161.93,-51.34,Neutral,True,None,515.0,54.77,2,6980.1,609.5,17.14,298.46,58,0,STABLE,588.0,327.05,24.23,82.88,0,-0.1257,-0.2192,-0.3784,0.54,0.4144,7,2,120,True,False,74.4,,,,0.0,38.13,6.87,20.51,0.63,0.0,3755.16,0.020423999999999998,0.0,0.0,0.0,0.0,False,60.00549,"[{'name': 'ROE Decay Spline (6.9)', 'value': -40}, {'name': 'Margin Decay Spline (3.5)', 'value': -40}, {'name': 'Overvaluation Spline (-51.3)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-6.845743954181671,"{""avg_roe_5y"": -0.01715143211185932, ""market_cap_cr"": -0.015766315162181854, ""pe_ratio"": -0.007751669269055128, ""sales_cagr_5y"": -0.00553568871691823, ""score"": 0.0050008585676550865, ""debt_equity"": 0.0026021653320640326, ""cfo_pat_ratio"": 0.0004400828911457211}",339.4,298.5,415.9
SRM.NS,387.3999938964844,yfinance,248,,,167916,Industrials,Engineering & Construction,889.03,494.9709983825684,426.98899719238284,36.81,53.7,,19.96,25.21,10.01,0.2,,11.01,40.4,7553.8,0,0.0,50.6,7,9pt_piotroski,3.52,False,0,321.34,-17.05,Neutral,True,None,0.0,0.0,0,7553.8,0.0,20.03,347.34,49,0,STABLE,649.95,298.35,28.24,43.84,0,-0.1032,-0.3004,-0.3075,0.4,0.3891,7,2,120,True,False,74.4,,,,0.0,0.0,25.21,11.01,0.2,0.0,889.03,0.020237000000000005,0.0,0.0,0.0,0.0,False,60.00141,"[{'name': 'Overvaluation Spline (-17.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,40.0,0.0,0,,Hold,-6.643121689558029,"{""market_cap_cr"": -0.03075392358005047, ""sales_cagr_5y"": -0.005045887548476458, ""avg_roe_5y"": -0.0020234945695847273, ""score"": 0.0012708321446552873, ""pe_ratio"": 0.0009286532294936478, ""debt_equity"": -0.000757797562982887, ""cfo_pat_ratio"": 0.00024587492225691676}",395.1,347.3,484.2
ZEEL.NS,69.62999725341797,yfinance,248,,,10739249,Communication Services,Broadcasting,6694.82,106.05814853668213,85.36699996948242,17.9,14.2,,5.89,3.6,6.84,2.46,,11.85,54.1,3557.4,0,0.0,-4.7,7,9pt_piotroski,4.6,False,0,95.58,37.27,Bearish,False,Buy,110.0,57.98,13,477.9,3079.5,3.22,63.19,310,0,STABLE,151.7,69.13,8.04,195.82,0,-0.2323,-0.2425,-0.4021,1.0,0.525,7,2,120,True,False,74.4,,,,0.0,0.0,3.6,11.85,2.46,0.0,6694.82,0.01977199999999999,0.0,0.0,0.0,0.0,True,33.34188,"[{'name': 'ROE Decay Spline (3.6)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-4.7)', 'value': -45}, {'name': 'Lopsided Profile Spline (28.3)', 'value': -45}, {'name': 'Institutional Quality Gate 5/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-7.746448367834091,"{""avg_roe_5y"": -0.024010442197322845, ""market_cap_cr"": -0.010219636373221874, ""debt_equity"": -0.004456180147826672, ""sales_cagr_5y"": -0.004120430443435907, ""score"": -0.0031665111891925335, ""pe_ratio"": -0.002292726654559374, ""cfo_pat_ratio"": 0.0010969301220029593}",71.0,63.2,87.0
GANESHHOU.NS,561.5499877929688,yfinance,132,,,85683,Real Estate,Real Estate - Development,4692.19,777.5530293782552,694.2179968261719,24.15,-64.5,37.28,29.08,19.05,62.87,3.48,,11.18,37.58,8411.6,0,0.0,-66.6,5,9pt_piotroski,4.08,False,0,548.43,-2.34,Bearish,False,None,0.0,0.0,0,8356.5,55.1,30.7,500.14,32,0,STABLE,899.7,559.0,38.54,41.7,0,-0.2129,-0.2999,-0.3571,0.48,0.3634,7,2,120,True,False,74.4,,,,0.0,37.28,19.05,11.18,3.48,0.0,4692.19,0.019224000000000033,0.0,0.0,0.0,0.0,False,53.91145,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-66.6)', 'value': -40}, {'name': 'Lopsided Profile Spline (42.8)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,40.0,0.0,0,,Hold,-5.054017901420593,"{""market_cap_cr"": -0.01664510928094387, ""sales_cagr_5y"": -0.005528189241886139, ""avg_roe_5y"": 0.0028585526160895824, ""score"": -0.002455301582813263, ""cfo_pat_ratio"": 0.0006169301923364401, ""debt_equity"": 0.00048607104690745473, ""pe_ratio"": 0.0004223231808282435}",572.8,500.1,701.9
LTTS.NS,3107.0,yfinance,248,,,523897,IT Services,Information Technology Services,32953.76,4124.126733398438,3611.555986328125,35.51,10.2,17.55,20.83,23.73,10.71,0.1,,26.23,34.37,8834.4,0,0.0,-6.2,4,9pt_piotroski,3.22,False,0,1315.46,-57.66,Neutral,True,Hold,4239.6333,36.45,30,7395.8,1438.6,160.11,2786.77,6,0,STABLE,4734.0,3010.0,27.01,7.56,0,-0.0853,-0.329,-0.2819,0.19,0.3384,7,2,120,True,False,74.4,,,,0.0,17.55,23.73,26.23,0.1,0.0,32953.76,0.018517999999999993,0.0,0.0,0.0,0.0,True,60.00422,"[{'name': 'Quality Floor Spline (F:4)', 'value': -40}, {'name': 'Overvaluation Spline (-57.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-6.2)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,50.0,0.0,0,,Hold,-1.3721883296966553,"{""sales_cagr_5y"": 0.012711496092379093, ""market_cap_cr"": 0.00807158462703228, ""pe_ratio"": -0.007885610684752464, ""score"": 0.0033447537571191788, ""avg_roe_5y"": -0.0017003167886286974, ""cfo_pat_ratio"": 0.0013160854578018188, ""debt_equity"": 0.0007155912462621927}",3169.1,2786.8,3883.8
HAPPSTMNDS.NS,391.6000061035156,yfinance,248,,,15063328,IT Services,Information Technology Services,5882.3,510.4562808227539,391.76999938964843,61.15,35.8,,11.7,22.0,8.22,0.0,,31.89,41.97,5735.3,0,0.0,-34.1,3,9pt_piotroski,3.69,False,0,182.71,-53.34,Bullish,True,Strong Buy,524.0,33.81,8,4617.4,1117.9,26.0,339.61,38,0,STABLE,674.85,330.2,16.5,7.53,0,0.0386,-0.2118,-0.3224,0.26,0.4077,6,2,120,True,False,68.8,,,,0.0,0.0,22.0,31.89,0.0,0.0,5882.3,0.018396999999999997,0.0,0.0,0.0,0.0,True,48.00177,"[{'name': 'Quality Floor Spline (F:3)', 'value': -42.2}, {'name': 'Overvaluation Spline (-53.3)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (-34.1)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (39.1)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,40.0,0.0,0,,Avoid,-6.592165678739548,"{""market_cap_cr"": -0.015413087792694569, ""pe_ratio"": -0.010255791246891022, ""sales_cagr_5y"": -0.004983402788639069, ""avg_roe_5y"": -0.002578865271061659, ""score"": -0.0023098131641745567, ""debt_equity"": -0.0014488182496279478, ""cfo_pat_ratio"": 0.0013635882642120123}",399.4,339.6,489.5
LODHA.NS,738.0,yfinance,248,,,1537504,Real Estate,Real Estate - Development,73852.36,1168.728310546875,983.3830102539063,9.98,14.4,,16.9,9.4,20.45,0.45,,22.09,51.8,8884.7,0,0.0,1.2,7,9pt_piotroski,4.49,False,0,400.1,-45.79,Bearish,False,Strong Buy,1331.3889,80.4,18,7184.2,1700.5,38.23,661.54,26,0,STABLE,1531.0,738.0,19.03,78.45,0,-0.311,-0.3263,-0.3931,1.1,0.5116,7,2,120,True,False,74.4,,,,0.0,0.0,9.4,22.09,0.45,0.0,73852.36,0.018345999999999994,-2.99,25.0,-53.06,0.05,False,49.08778,"[{'name': 'ROE Decay Spline (9.4)', 'value': -40}, {'name': 'Overvaluation Spline (-45.8)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (1.2)', 'value': -40}, {'name': 'Lopsided Profile Spline (35.1)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-0.5487964488565922,"{""market_cap_cr"": 0.01835460029542446, ""avg_roe_5y"": 0.01279754564166069, ""score"": -0.0030671327840536833, ""sales_cagr_5y"": -0.0030661390628665686, ""pe_ratio"": -0.00195720954798162, ""cfo_pat_ratio"": 0.0011887901928275824, ""debt_equity"": 0.0005570521461777389}",752.8,661.5,922.5
JKLAKSHMI.NS,578.7000122070312,yfinance,248,,,153840,Basic Materials,Building Materials,7189.2,826.9436050415039,709.792998046875,19.99,6.1,,7.79,13.82,6.86,0.72,,15.5,43.33,7595.5,0,0.0,-9.3,6,9pt_piotroski,4.04,False,0,456.52,-21.11,Bearish,False,None,892.64703,54.25,17,4723.4,2872.1,21.08,536.53,47,0,STABLE,1021.2,574.55,8.88,-22.64,0,-0.188,-0.2534,-0.3536,0.52,0.4261,7,2,120,True,False,74.4,,,,0.0,0.0,13.82,15.5,0.72,0.0,7189.2,0.018029000000000003,0.0,0.0,0.0,0.0,False,41.43496,"[{'name': 'Overvaluation Spline (-21.1)', 'value': np.float64(-41.6)}, {'name': 'Cash Quality Spline (0.0)', 'value': np.float64(-41.6)}, {'name': 'EPS Decay Spline (-9.3)', 'value': np.float64(-41.6)}, {'name': 'Lopsided Profile Spline (31.0)', 'value': np.float64(-41.6)}, {'name': 'Institutional Quality Gate 6/12', 'value': np.float64(-41.6)}]",87.5,10.0,0.0,0,,Avoid,-3.4023672342300415,"{""market_cap_cr"": -0.007493254728615284, ""avg_roe_5y"": 0.0067916978150606155, ""sales_cagr_5y"": -0.003965336363762617, ""cfo_pat_ratio"": 0.001202933955937624, ""score"": -0.0007219436229206622, ""debt_equity"": 0.0003939454909414053, ""pe_ratio"": 6.376187229761854e-05}",590.3,536.5,723.4
NFL.NS,66.11000061035156,yfinance,248,,,7506507,Basic Materials,Agricultural Inputs,3253.58,89.74922832489014,77.66859924316407,39.9,17.3,,6.77,6.33,0.9,1.77,,16.68,41.08,7981.4,0,0.0,196.8,8,9pt_piotroski,3.63,False,0,62.86,-4.92,Bearish,False,None,0.0,0.0,0,7472.5,508.9,3.45,59.22,290,0,STABLE,112.2,66.1,9.94,22.61,0,-0.1643,-0.2426,-0.3173,0.22,0.3795,7,2,120,True,False,74.4,,,,0.0,0.0,6.33,16.68,1.77,0.0,3253.58,0.017849000000000004,0.0,0.0,0.0,0.0,False,45.63047,"[{'name': 'ROE Decay Spline (6.3)', 'value': -40}, {'name': 'Margin Decay Spline (0.9)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (42.1)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,10.0,0.0,0,,Avoid,-9.237008541822433,"{""market_cap_cr"": -0.02650272659957409, ""avg_roe_5y"": -0.021293045952916145, ""sales_cagr_5y"": -0.004620678257197142, ""debt_equity"": -0.004553834907710552, ""score"": -0.0031456644646823406, ""pe_ratio"": -0.002825011033564806, ""cfo_pat_ratio"": 0.0008663209737278521}",67.4,59.2,82.6
PATELENG.NS,23.649999618530273,yfinance,248,,,5896051,Industrials,Engineering & Construction,2262.96,34.48457103729248,27.48439998626709,31.52,2.8,,6.55,6.45,4.98,0.4,,8.31,51.34,4294.6,0,0.0,-15.2,7,9pt_piotroski,4.78,False,0,53.86,127.74,Bearish,False,None,0.0,0.0,0,4057.3,237.3,1.04,21.56,959,0,STABLE,48.6,23.33,10.71,58.18,0,-0.1318,-0.2468,-0.4183,0.89,0.4785,7,2,120,True,False,74.4,,,,0.0,0.0,6.45,8.31,0.4,0.0,2262.96,0.017815000000000004,0.0,0.0,0.0,0.0,False,42.85164,"[{'name': 'ROE Decay Spline (6.5)', 'value': -40}, {'name': 'Margin Decay Spline (5.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-15.2)', 'value': -40}, {'name': 'Lopsided Profile Spline (36.6)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-7.6353274285793304,"{""market_cap_cr"": -0.027020173147320747, ""avg_roe_5y"": -0.018055353313684464, ""sales_cagr_5y"": -0.0029507437720894814, ""score"": -0.0022479533217847347, ""debt_equity"": 0.0019598817452788353, ""pe_ratio"": 0.0016826278297230601, ""cfo_pat_ratio"": 0.000573880912270397}",24.1,21.6,29.6
GREENPANEL.NS,182.6300048828125,yfinance,248,,,120655,Basic Materials,Lumber & Wood Production,2244.23,257.8152489471436,211.24499938964843,31.97,15.8,-4.99,5.21,15.88,-0.07,0.31,,,45.52,8351.7,0,0.0,20.3,4,9pt_piotroski,4.6,False,0,218.9,19.86,Bearish,False,Buy,298.75,63.58,16,5316.5,3035.2,9.05,164.54,110,0,STABLE,335.2,181.82,3.56,-46.68,0,-0.1503,-0.2253,-0.4024,0.65,0.442,6,2,120,True,False,66.0,,,,0.0,-4.99,15.88,0.0,0.31,0.0,2244.23,0.016732000000000025,0.0,0.0,0.0,0.0,False,45.03812,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Growth Decay Spline (-5.0)', 'value': -40}, {'name': 'Margin Decay Spline (-0.1)', 'value': -40}, {'name': 'Quality Floor Spline (F:4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (32.8)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",75.0,20.0,0.0,0,,Avoid,-6.621217727661133,"{""market_cap_cr"": -0.033789895474910736, ""sales_cagr_5y"": -0.0055878646671772, ""pe_ratio"": 0.0034483091440051794, ""score"": -0.0025360481813549995, ""debt_equity"": 0.0017880473751574755, ""cfo_pat_ratio"": 0.0005327409598976374, ""avg_roe_5y"": 0.00022802934108767658}",186.3,164.5,228.3
PNCINFRA.NS,177.36000061035156,yfinance,248,,,521455,Industrials,Engineering & Construction,4545.87,269.5265768432617,214.32,29.98,-18.3,,13.62,15.68,14.6,0.77,,5.68,46.55,8471.4,0,0.0,-5.7,4,9pt_piotroski,4.81,False,0,325.24,83.38,Bearish,False,Strong Buy,326.86667,84.3,15,5607.0,2864.4,8.64,160.07,115,0,STABLE,331.8,174.53,12.86,13.49,0,-0.1936,-0.3066,-0.4205,0.9,0.4434,7,2,120,True,False,74.4,,,,0.0,0.0,15.68,5.68,0.77,0.0,4545.87,0.01600800000000001,0.0,0.0,0.0,0.0,False,37.31587,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Quality Floor Spline (F:4)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-5.7)', 'value': -45}, {'name': 'Lopsided Profile Spline (29.1)', 'value': -45}, {'name': 'Institutional Quality Gate 5/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-5.843624100089073,"{""market_cap_cr"": -0.02290642447769642, ""sales_cagr_5y"": -0.005321801640093327, ""pe_ratio"": 0.004607262089848518, ""score"": -0.004565069451928139, ""cfo_pat_ratio"": 0.0009485689806751907, ""debt_equity"": -0.000704871432390064, ""avg_roe_5y"": -0.00019843266636598855}",180.9,160.1,221.7
REDINGTON.NS,205.89999389648438,yfinance,248,,,11808385,IT Services,Information Technology Services,16096.73,270.6682804107666,255.37799774169923,25.71,15.7,,18.4,19.25,1.57,0.28,,9.12,38.5,6390.8,0,0.0,8.8,6,9pt_piotroski,3.58,False,0,181.38,-11.91,Bearish,False,Buy,313.75,52.38,4,2600.5,3790.3,12.94,180.01,77,0,STABLE,334.8,176.94,27.74,8.8,0,-0.1811,-0.2509,-0.313,0.13,0.3616,7,2,120,True,False,74.4,,,,0.0,0.0,19.25,9.12,0.28,0.0,16096.73,0.015812000000000034,0.0,0.0,0.0,0.0,True,60.00718,"[{'name': 'Margin Decay Spline (1.6)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (44.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-1.4713151380419731,"{""pe_ratio"": 0.00744209811091423, ""sales_cagr_5y"": -0.005153512582182884, ""market_cap_cr"": 0.005090794991701841, ""avg_roe_5y"": 0.004272335208952427, ""score"": 0.002731679007411003, ""cfo_pat_ratio"": 0.001011862070299685, ""debt_equity"": 0.00018705756519921124}",210.0,180.0,257.4
NUVOCO.NS,282.20001220703125,yfinance,248,,,591286,Basic Materials,Building Materials,10079.1,378.82600067138674,329.83500122070313,32.09,12.1,3.93,0.24,0.3,3.47,0.63,,26.21,40.9,9105.2,0,0.0,0.0,5,9pt_piotroski,4.22,False,0,86.22,-69.45,Bearish,False,None,431.47058,52.9,17,7201.8,1903.4,13.09,256.02,76,0,STABLE,477.5,279.7,4.05,-50.56,0,-0.1504,-0.2226,-0.3693,0.37,0.4003,6,2,120,True,False,67.4,,,,0.0,3.93,0.3,26.21,0.63,0.0,10079.1,0.015268999999999991,0.0,0.0,0.0,0.0,False,31.58719,"[{'name': 'ROE Decay Spline (0.3)', 'value': -46.7}, {'name': 'Growth Decay Spline (3.9)', 'value': -46.7}, {'name': 'Margin Decay Spline (3.5)', 'value': -46.7}, {'name': 'Overvaluation Spline (-69.5)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (28.9)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",75.0,10.0,0.0,0,,Avoid,-7.019129395484924,"{""avg_roe_5y"": -0.015264727175235748, ""market_cap_cr"": -0.012340156361460686, ""pe_ratio"": -0.007589553017169237, ""score"": -0.0033065886236727238, ""sales_cagr_5y"": -0.0016277374234050512, ""cfo_pat_ratio"": 0.0013611165340989828, ""debt_equity"": -0.0011281616752967238}",287.8,256.0,352.8
JYOTICNC.NS,709.5,yfinance,248,,,1672318,Industrials,Specialty Industrial Machinery,16118.61,940.781252746582,823.54,30.91,28.1,34.52,18.74,2.2,17.12,0.4,,0.65,46.65,8800.9,0,0.0,10.2,6,9pt_piotroski,2.93,False,0,73.13,-89.69,Bearish,False,None,1050.0,47.99,1,6768.8,2032.1,34.95,639.6,28,0,STABLE,1330.0,686.75,25.09,109.47,0,-0.1526,-0.2622,-0.2562,0.22,0.4596,7,2,120,True,False,74.4,,,,0.0,34.52,2.2,0.65,0.4,0.0,16118.61,0.014479999999999993,0.0,0.0,0.0,0.0,False,60.0099,"[{'name': 'ROE Decay Spline (2.2)', 'value': -40}, {'name': 'Overvaluation Spline (-89.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-5.483097583055496,"{""avg_roe_5y"": -0.017183344811201096, ""sales_cagr_5y"": -0.0168730728328228, ""score"": 0.006140188314020634, ""market_cap_cr"": 0.0029393036384135485, ""pe_ratio"": -0.0013451467966660857, ""debt_equity"": 0.001095813000574708, ""cfo_pat_ratio"": 0.0006907634087838233}",723.7,639.6,886.9
KITEX.NS,150.7100067138672,yfinance,248,,,678205,Consumer Cyclical,Apparel Manufacturing,3006.69,205.30676834106444,175.02280029296875,36.03,-36.9,,13.43,10.07,5.94,0.98,,,53.54,6759.3,0,0.0,0.0,5,9pt_piotroski,3.61,False,0,58.95,-60.89,Bearish,False,None,0.0,0.0,0,6680.0,79.3,7.85,135.0,127,0,STABLE,324.42,138.2,8.81,-2.12,0,-0.1897,-0.1969,-0.3156,0.43,0.5109,5,2,120,True,False,59.0,,,,0.0,0.0,10.07,0.0,0.98,0.0,3006.69,0.014428999999999997,0.0,0.0,0.0,0.0,False,7.81656,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (10.1)', 'value': -46.7}, {'name': 'Margin Decay Spline (5.9)', 'value': -46.7}, {'name': 'Overvaluation Spline (-60.9)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (14.7)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",62.5,10.0,0.0,0,,Avoid,-1.6074441373348236,"{""market_cap_cr"": -0.022307373583316803, ""avg_roe_5y"": 0.01672143116593361, ""score"": 0.015388531610369682, ""pe_ratio"": 0.0065878028981387615, ""sales_cagr_5y"": -0.003191573778167367, ""cfo_pat_ratio"": 0.0009212981094606221, ""debt_equity"": 0.00010089702846016735}",153.7,135.0,188.4
